Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD2678,Ravi,Food Grains,Organic Staples,,02-05-2018,Central,,0.21,558.83,
OD2679,Ridhesh,Snacks,Chocolates,Vellore,04-02-2015,Central,1134.0,0.22,,Tamil Nadu
OD2680,Vidya,Bakery,Cakes,Viluppuram,,Central,726.0,0.15,,
OD2681,,Beverages,Soft Drinks,Dindigul,11/24/2017,Central,1750.0,0.31,175.0,Tamil Nadu
OD2682,Verma,Bakery,,Viluppuram,4/20/2015,Central,2363.0,,,Tamil Nadu
OD2683,Shree,Oil & Masala,Edible Oil & Ghee,Nagercoil,11/17/2016,Central,,0.2,165.9,Tamil Nadu
,Amrish,,,Pudukottai,5/21/2015,Central,,0.3,,Tamil Nadu
OD2686,Suresh,,,,,Central,1277.0,0.11,,Tamil Nadu
OD2687,Vidya,Fruits & Veggies,,Virudhunagar,10/20/2017,Central,651.0,0.34,,Tamil Nadu
,,Snacks,Cookies,Dindigul,04-02-2015,Central,,,202.3,
OD2690,Veena,Bakery,Cakes,Bodi,07-12-2015,Central,2303.0,0.29,713.93,Tamil Nadu
OD2691,Vidya,Oil & Masala,Edible Oil & Ghee,Krishnagiri,10/19/2016,Central,655.0,0.25,98.25,Tamil Nadu
OD2692,Ramesh,Beverages,Health Drinks,,01-02-2018,Central,2216.0,0.21,487.52,Tamil Nadu
,James,,Edible Oil & Ghee,Madurai,03-05-2016,Central,2168.0,0.34,281.84,Tamil Nadu
OD2695,Hafiz,"Eggs, Meat & Fish",,Coimbatore,02-06-2015,Central,1863.0,0.14,726.57,
OD2697,Jackson,Oil & Masala,,Cumbum,10/23/2018,Central,,0.29,500.65,Tamil Nadu
OD2699,,Fruits & Veggies,Fresh Vegetables,Coimbatore,,Central,2430.0,0.16,170.1,Tamil Nadu
OD2701,Shree,,Organic Vegetables,Tenkasi,12-02-2018,Central,2032.0,0.29,243.84,Tamil Nadu
OD2702,,"Eggs, Meat & Fish",Chicken,Salem,10/17/2015,Central,,0.27,1009.35,Tamil Nadu
OD2704,,Fruits & Veggies,Organic Vegetables,Krishnagiri,11/14/2018,Central,1221.0,0.14,61.05,Tamil Nadu
OD2705,Komal,Oil & Masala,Spices,,,Central,1566.0,0.23,,Tamil Nadu
OD2706,Arutra,Oil & Masala,,Dharmapuri,12/23/2018,Central,947.0,0.25,331.45,Tamil Nadu
OD2707,,Oil & Masala,Edible Oil & Ghee,,3/31/2018,Central,1732.0,0.17,294.44,Tamil Nadu
OD3133,Harish,Beverages,Health Drinks,Coimbatore,03-08-2016,Central,1937.0,0.1,368.03,Tamil Nadu
OD3135,Krithika,,Fresh Fruits,Dindigul,9/24/2017,Central,,0.29,436.5,Tamil Nadu
OD3136,,Beverages,Soft Drinks,,5/29/2018,Central,1583.0,0.34,,Tamil Nadu
OD3137,Akash,,,Ramanadhapuram,3/21/2018,Central,2402.0,,192.16,Tamil Nadu
OD3138,,Bakery,Cakes,Tirunelveli,7/17/2017,Central,816.0,0.27,,Tamil Nadu
OD3140,,Food Grains,Organic Staples,Namakkal,9/24/2017,Central,1752.0,0.24,438.0,Tamil Nadu
OD3141,Suresh,,Chocolates,Tenkasi,12/21/2018,Central,1265.0,,404.8,
,Ganesh,Oil & Masala,Edible Oil & Ghee,Vellore,1/20/2015,Central,1148.0,0.21,309.96,Tamil Nadu
,Sabeela,Oil & Masala,Masalas,,12/29/2017,Central,2478.0,0.13,1090.32,
,Hussain,Bakery,Biscuits,Viluppuram,3/17/2015,Central,1727.0,0.24,690.8,Tamil Nadu
OD3147,,,Dals & Pulses,Ooty,9/13/2017,Central,2033.0,,447.26,Tamil Nadu
OD3148,Veronica,Snacks,,Virudhunagar,7/29/2018,Central,,0.28,,Tamil Nadu
OD3149,Komal,Beverages,Health Drinks,Coimbatore,,Central,947.0,0.3,132.58,Tamil Nadu
,Ramesh,Snacks,Noodles,Virudhunagar,11-10-2015,Central,,0.31,907.28,Tamil Nadu
OD3151,Akash,"Eggs, Meat & Fish",,,10/30/2017,Central,2385.0,0.12,310.05,
OD3152,,Snacks,Cookies,Kanyakumari,,Central,560.0,,95.2,
OD3153,,Fruits & Veggies,,Kanyakumari,6/29/2018,Central,1654.0,0.14,,Tamil Nadu
OD3154,,Bakery,,Bodi,05-08-2016,Central,,0.28,493.29,Tamil Nadu
OD3156,Malik,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,9/25/2018,Central,981.0,,255.06,Tamil Nadu
OD3157,James,Food Grains,Organic Staples,Krishnagiri,7/29/2018,Central,,0.31,835.2,Tamil Nadu
OD3159,Esther,,Atta & Flour,Perambalur,09-09-2018,Central,1374.0,,82.44,Tamil Nadu
OD3160,Haseena,Bakery,,,09-04-2017,Central,2491.0,0.26,1120.95,Tamil Nadu
OD3161,,,Fresh Vegetables,Perambalur,12-08-2018,Central,1812.0,0.22,,Tamil Nadu
,Verma,Oil & Masala,Edible Oil & Ghee,Tenkasi,11/13/2016,Central,714.0,0.12,78.54,Tamil Nadu
OD3163,Ram,"Eggs, Meat & Fish",Fish,Virudhunagar,11/30/2017,Central,,0.25,111.04,Tamil Nadu
OD3164,Veronica,Fruits & Veggies,Fresh Fruits,Tirunelveli,,Central,,0.27,124.07,Tamil Nadu
OD3165,Peer,Fruits & Veggies,Organic Vegetables,Nagercoil,1/30/2015,Central,2262.0,,,Tamil Nadu
OD3167,,"Eggs, Meat & Fish",Chicken,Madurai,03-10-2015,Central,2275.0,,864.5,Tamil Nadu
OD3169,Kumar,,Eggs,Ooty,08-08-2017,Central,916.0,0.25,238.16,Tamil Nadu
OD3170,Amy,,Atta & Flour,Madurai,10-07-2018,Central,2079.0,,103.95,
OD3171,Arvind,Fruits & Veggies,Fresh Vegetables,,1/30/2015,Central,1906.0,,457.44,Tamil Nadu
OD3172,Harish,Fruits & Veggies,Organic Vegetables,Tenkasi,1/20/2015,Central,,0.17,733.05,Tamil Nadu
,Sabeela,Fruits & Veggies,Fresh Vegetables,Nagercoil,3/30/2015,Central,1738.0,0.35,729.96,
OD3174,Adavan,,,,12/22/2018,Central,,,207.34,Tamil Nadu
,Jackson,Food Grains,Atta & Flour,Chennai,11-07-2015,Central,,,,Tamil Nadu
OD3176,Peer,Food Grains,Atta & Flour,Nagercoil,9/13/2017,Central,1477.0,0.14,354.48,Tamil Nadu
OD3178,Mathew,,Rice,,,Central,977.0,,439.65,Tamil Nadu
OD3179,Sharon,,Health Drinks,Namakkal,8/26/2017,Central,681.0,0.21,,Tamil Nadu
OD3180,Amrish,Fruits & Veggies,Organic Fruits,Nagercoil,1/20/2015,Central,1272.0,0.16,139.92,Tamil Nadu
,Ramesh,Food Grains,Dals & Pulses,Pudukottai,,Central,,,98.94,Tamil Nadu
OD3182,Rumaiza,Snacks,Cookies,Nagercoil,03-04-2017,Central,,0.3,125.84,Tamil Nadu
,Krithika,Snacks,,,11/22/2017,Central,2141.0,,428.2,Tamil Nadu
OD3184,,"Eggs, Meat & Fish",Fish,Nagercoil,11/23/2015,Central,1137.0,0.18,,Tamil Nadu
OD3185,Arutra,Food Grains,Rice,Bodi,11/14/2015,Central,1823.0,,729.2,Tamil Nadu
OD3186,Amrish,Food Grains,Atta & Flour,Chennai,,Central,,0.35,,Tamil Nadu
,,Oil & Masala,Spices,Theni,,Central,,,105.2,
OD3188,Jonas,Food Grains,,Kanyakumari,,Central,1768.0,0.21,,
OD3189,Harish,"Eggs, Meat & Fish",Chicken,Salem,3/28/2015,Central,1067.0,0.3,384.12,Tamil Nadu
,,Bakery,Breads & Buns,,11-09-2016,Central,580.0,0.22,237.8,Tamil Nadu
OD3191,Arvind,"Eggs, Meat & Fish",Fish,,1/23/2015,Central,2314.0,0.27,624.78,Tamil Nadu
OD3192,Adavan,Bakery,,Krishnagiri,5/29/2016,Central,2251.0,0.21,,Tamil Nadu
OD3193,Muneer,Oil & Masala,Masalas,Dharmapuri,6/13/2017,Central,547.0,0.25,,Tamil Nadu
,Sabeela,Fruits & Veggies,Fresh Vegetables,Perambalur,11-03-2018,Central,508.0,0.34,,Tamil Nadu
,Surya,Fruits & Veggies,Organic Vegetables,Tirunelveli,11-10-2015,Central,,0.13,228.6,Tamil Nadu
OD3197,Sudeep,Bakery,Cakes,Krishnagiri,,Central,1903.0,0.26,799.26,Tamil Nadu
OD3198,,Food Grains,Organic Staples,Bodi,11-09-2016,Central,1808.0,0.28,253.12,Tamil Nadu
OD3199,Ganesh,,Breads & Buns,,,Central,693.0,0.26,194.04,
OD3200,Sundar,"Eggs, Meat & Fish",Mutton,,9/13/2017,Central,1615.0,0.3,96.9,Tamil Nadu
OD3201,Ridhesh,Oil & Masala,,Viluppuram,6/27/2018,Central,2032.0,0.19,325.12,
OD3202,Rumaiza,"Eggs, Meat & Fish",Eggs,Krishnagiri,11/17/2016,Central,1474.0,0.16,530.64,Tamil Nadu
OD3204,,Snacks,Noodles,Coimbatore,11-10-2015,Central,1211.0,0.14,,Tamil Nadu
OD3205,Jackson,Oil & Masala,Edible Oil & Ghee,,11-10-2015,Central,775.0,0.3,,Tamil Nadu
,Kumar,,,Vellore,7/17/2017,Central,1365.0,,532.35,
OD3207,Sabeela,Oil & Masala,Masalas,,9/13/2017,Central,1405.0,0.15,224.8,Tamil Nadu
OD3209,Ridhesh,,,Ooty,07-11-2018,Central,1934.0,,,Tamil Nadu
OD3210,Jonas,Fruits & Veggies,Fresh Fruits,Vellore,04-04-2015,Central,1500.0,0.2,555.0,Tamil Nadu
OD3211,Suresh,Fruits & Veggies,Fresh Vegetables,,,Central,783.0,0.17,305.37,Tamil Nadu
,Aditi,Food Grains,Dals & Pulses,Salem,,Central,,0.13,83.37,Tamil Nadu
OD3215,,Beverages,Soft Drinks,Pudukottai,11/14/2015,Central,2451.0,0.25,,Tamil Nadu
OD3216,,Food Grains,Rice,Chennai,11-11-2018,Central,2454.0,0.26,834.36,Tamil Nadu
OD3217,,Fruits & Veggies,Fresh Fruits,Tenkasi,11/30/2017,Central,2072.0,0.21,497.28,
OD3218,Yadav,Beverages,Soft Drinks,Dindigul,,Central,,0.32,414.0,Tamil Nadu
OD3219,,Snacks,Noodles,Pudukottai,11/19/2015,Central,,0.33,359.29,
OD3220,Esther,Bakery,Biscuits,Coimbatore,11/17/2016,Central,1153.0,0.27,219.07,Tamil Nadu
,,Bakery,Cakes,Karur,4/25/2016,Central,1918.0,0.22,575.4,Tamil Nadu
OD3222,Peer,Bakery,,Bodi,7/22/2017,Central,,0.26,363.44,Tamil Nadu
OD3223,Esther,Snacks,Cookies,Viluppuram,12-04-2018,Central,985.0,0.32,128.05,Tamil Nadu
,,,Soft Drinks,Theni,4/25/2016,Central,971.0,0.33,242.75,
OD3225,,Food Grains,Rice,Dharmapuri,,Central,,0.26,132.77,Tamil Nadu
,Sheeba,Food Grains,Atta & Flour,Kanyakumari,08-10-2016,Central,1050.0,0.13,273.0,Tamil Nadu
,Hussain,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,09-01-2017,Central,,0.27,164.34,Tamil Nadu
OD3228,Ganesh,,Cookies,,09-01-2017,Central,,0.2,211.2,
OD3229,Ramesh,Food Grains,Atta & Flour,Dharmapuri,9/20/2017,Central,1791.0,0.3,537.3,
OD3230,Alan,Fruits & Veggies,Fresh Fruits,Cumbum,12-09-2018,Central,1108.0,0.14,166.2,Tamil Nadu
OD3231,Ridhesh,Oil & Masala,Spices,Vellore,,Central,2054.0,0.33,657.28,Tamil Nadu
OD3232,Ridhesh,Beverages,Soft Drinks,Ooty,1/20/2015,Central,1785.0,,624.75,Tamil Nadu
OD3233,Yusuf,Beverages,Soft Drinks,,9/23/2015,Central,2103.0,,147.21,Tamil Nadu
OD3234,Alan,Food Grains,Organic Staples,Salem,12/16/2018,Central,1699.0,0.19,526.69,
OD3235,Ganesh,Beverages,Soft Drinks,,9/13/2017,Central,1576.0,0.25,315.2,Tamil Nadu
OD3237,Alan,"Eggs, Meat & Fish",Mutton,Salem,,Central,1804.0,0.18,469.04,Tamil Nadu
OD3240,,"Eggs, Meat & Fish",Fish,Trichy,,Central,2266.0,0.13,815.76,Tamil Nadu
OD3241,Sudha,Oil & Masala,Edible Oil & Ghee,Karur,7/22/2017,Central,,0.11,165.23,Tamil Nadu
OD3242,Kumar,Oil & Masala,Spices,,9/23/2015,Central,,0.32,,Tamil Nadu
,,Snacks,Chocolates,,7/22/2017,Central,1257.0,0.27,,
OD3244,Willams,Fruits & Veggies,Organic Fruits,Viluppuram,11-03-2018,Central,2471.0,0.26,1087.24,Tamil Nadu
OD3245,Alan,Food Grains,,Krishnagiri,9/23/2015,Central,799.0,,327.59,Tamil Nadu
OD3246,,Food Grains,Organic Staples,Tenkasi,09-03-2017,Central,898.0,0.19,161.64,Tamil Nadu
OD3247,Sudeep,"Eggs, Meat & Fish",Eggs,,6/20/2015,Central,1636.0,0.21,98.16,Tamil Nadu
OD3249,,Bakery,Cakes,,3/17/2015,Central,,0.31,810.67,Tamil Nadu
OD3250,Veronica,,,Trichy,08-05-2018,Central,1903.0,,647.02,Tamil Nadu
OD3251,Sabeela,,Noodles,Bodi,06-01-2016,Central,1807.0,0.16,795.08,
OD3252,Komal,Beverages,,Trichy,3/17/2015,Central,2433.0,,1046.19,Tamil Nadu
OD3253,Ridhesh,Snacks,Cookies,Salem,08-10-2018,Central,535.0,0.23,48.15,Tamil Nadu
OD3254,Rumaiza,Snacks,Noodles,Virudhunagar,9/22/2017,Central,,0.19,293.6,Tamil Nadu
,Vinne,Oil & Masala,Masalas,Dharmapuri,9/13/2017,Central,2081.0,0.22,894.83,Tamil Nadu
,Sharon,Beverages,Soft Drinks,Pudukottai,,Central,,0.14,736.2,
OD3257,,Food Grains,Dals & Pulses,,11-11-2018,Central,2069.0,0.23,,Tamil Nadu
OD3260,Kumar,Bakery,Breads & Buns,Salem,,Central,1633.0,0.1,718.52,Tamil Nadu
OD3261,,"Eggs, Meat & Fish",Chicken,,11/13/2016,Central,1415.0,0.18,353.75,Tamil Nadu
OD3262,Yusuf,,Cookies,Tenkasi,,Central,2126.0,0.28,616.54,Tamil Nadu
,Willams,Fruits & Veggies,,Nagercoil,3/17/2015,Central,730.0,0.1,,Tamil Nadu
OD3264,Kumar,"Eggs, Meat & Fish",Chicken,Trichy,,Central,,,579.24,Tamil Nadu
OD3265,Veena,Snacks,,Krishnagiri,10/20/2017,Central,2229.0,,824.73,Tamil Nadu
OD3266,Malik,,Mutton,Nagercoil,2/13/2018,Central,1637.0,0.25,,Tamil Nadu
OD3267,Haseena,Oil & Masala,Masalas,Theni,7/17/2017,Central,780.0,0.2,,Tamil Nadu
,Harish,Food Grains,Dals & Pulses,Dindigul,8/31/2018,Central,1456.0,0.17,,Tamil Nadu
,Sudeep,,Organic Staples,Virudhunagar,5/19/2015,Central,1464.0,0.14,409.92,Tamil Nadu
OD3270,Akash,Beverages,Health Drinks,Dindigul,08-05-2018,Central,1567.0,0.26,,
OD3271,Ravi,,Noodles,Tirunelveli,11/20/2018,Central,2083.0,,708.22,Tamil Nadu
OD3272,Jonas,"Eggs, Meat & Fish",Fish,Chennai,3/17/2015,Central,2351.0,0.23,963.91,Tamil Nadu
,Jonas,Snacks,Cookies,Virudhunagar,12/17/2017,Central,,,314.82,Tamil Nadu
OD3275,Veronica,Food Grains,Rice,Perambalur,,Central,2065.0,,247.8,Tamil Nadu
OD3276,Hafiz,Snacks,Cookies,,7/31/2017,Central,2191.0,,591.57,
OD3277,Rumaiza,"Eggs, Meat & Fish",Fish,Karur,09-01-2017,Central,671.0,0.13,120.78,Tamil Nadu
OD3278,,,Mutton,Tirunelveli,1/20/2015,Central,2126.0,0.28,340.16,Tamil Nadu
,Anu,Food Grains,,Ooty,10-09-2016,Central,548.0,0.19,,
OD3280,Amrish,Fruits & Veggies,Fresh Fruits,Theni,,Central,1859.0,,204.49,Tamil Nadu
,Sudeep,Bakery,,Pudukottai,10/13/2017,Central,1905.0,0.26,209.55,Tamil Nadu
OD3282,Akash,Oil & Masala,,Dharmapuri,03-03-2017,Central,2008.0,0.19,702.8,Tamil Nadu
OD3284,Rumaiza,,Atta & Flour,,11/21/2017,Central,1260.0,,441.0,
OD3285,Arutra,,Biscuits,Ooty,7/23/2017,Central,865.0,0.13,337.35,Tamil Nadu
OD3286,Sheeba,"Eggs, Meat & Fish",Mutton,Krishnagiri,12/17/2016,Central,2266.0,0.16,,Tamil Nadu
OD3287,Amy,Snacks,,Krishnagiri,4/24/2018,Central,1142.0,0.32,296.92,Tamil Nadu
OD3288,,,Organic Vegetables,Karur,12/22/2015,Central,862.0,,370.66,Tamil Nadu
OD3289,Vince,"Eggs, Meat & Fish",Mutton,Virudhunagar,10/23/2018,Central,625.0,,,Tamil Nadu
,Sundar,"Eggs, Meat & Fish",,Nagercoil,6/19/2018,Central,1597.0,0.11,223.58,Tamil Nadu
OD3293,Sabeela,Beverages,Soft Drinks,Viluppuram,10-11-2017,Central,1189.0,0.12,118.9,Tamil Nadu
OD3294,Vinne,Snacks,,Krishnagiri,4/20/2018,Central,2362.0,0.27,401.54,Tamil Nadu
OD3295,,Fruits & Veggies,,Bodi,12/25/2018,Central,,,51.24,Tamil Nadu
OD3296,Sudeep,Snacks,Chocolates,Pudukottai,10-08-2016,Central,,,248.4,Tamil Nadu
OD3297,Jackson,,Masalas,Karur,9/15/2018,Central,,0.21,822.85,
,Sudeep,Food Grains,Rice,Krishnagiri,4/18/2015,Central,1792.0,,,
OD3299,Muneer,Beverages,Health Drinks,Pudukottai,,Central,1086.0,0.29,195.48,Tamil Nadu
OD3300,,Beverages,Soft Drinks,Chennai,11/14/2018,Central,825.0,,66.0,Tamil Nadu
OD3303,Shah,Bakery,Cakes,Nagercoil,06-06-2015,Central,1885.0,0.29,,Tamil Nadu
OD3304,,Snacks,Cookies,Perambalur,09-11-2017,Central,1126.0,0.12,495.44,Tamil Nadu
OD3307,Alan,Bakery,Cakes,Krishnagiri,12/31/2016,Central,,,329.84,Tamil Nadu
OD3308,Veronica,"Eggs, Meat & Fish",,Ooty,,Central,2013.0,0.21,,Tamil Nadu
,Shree,,Fish,Perambalur,5/23/2018,Central,2097.0,0.24,,
OD3310,,Snacks,,,09-11-2017,Central,2070.0,0.2,248.4,
,Akash,Food Grains,Atta & Flour,,,Central,,0.23,70.2,Tamil Nadu
OD3312,,Oil & Masala,,Krishnagiri,03-06-2018,Central,,0.12,247.0,Tamil Nadu
OD3314,Roshan,,,Trichy,07-02-2016,Central,,0.29,423.06,
OD3315,Aditi,,Noodles,Viluppuram,12-09-2018,Central,1004.0,0.26,311.24,
OD3316,Krithika,Beverages,Health Drinks,Viluppuram,5/15/2018,Central,2153.0,,279.89,Tamil Nadu
OD3317,Ramesh,"Eggs, Meat & Fish",Chicken,Dharmapuri,5/31/2017,Central,1918.0,0.21,,Tamil Nadu
OD3318,Aditi,Fruits & Veggies,,Coimbatore,,Central,1618.0,0.18,242.7,Tamil Nadu
OD3319,Veena,Oil & Masala,Spices,Karur,,Central,1260.0,0.2,,Tamil Nadu
OD3320,Alan,Bakery,Breads & Buns,,03-04-2018,Central,841.0,,,Tamil Nadu
OD3321,Ganesh,Food Grains,Atta & Flour,Kanyakumari,11/19/2017,Central,1988.0,0.27,119.28,Tamil Nadu
OD3322,Ganesh,Snacks,Cookies,Bodi,,Central,1449.0,0.13,420.21,Tamil Nadu
OD3323,Ram,"Eggs, Meat & Fish",Eggs,Perambalur,06-02-2018,Central,1130.0,0.3,90.4,
OD3326,Vinne,Food Grains,Organic Staples,Cumbum,6/20/2015,Central,1512.0,0.23,650.16,Tamil Nadu
OD3327,Amy,,Chocolates,Nagercoil,12/27/2017,Central,2154.0,0.25,323.1,
OD3328,,"Eggs, Meat & Fish",Eggs,Namakkal,4/25/2016,Central,2209.0,0.35,574.34,Tamil Nadu
OD3329,Arvind,Beverages,,Pudukottai,,Central,1535.0,0.34,122.8,Tamil Nadu
OD3330,Amy,Snacks,Noodles,Cumbum,12-04-2018,Central,635.0,0.12,158.75,
,Vidya,Fruits & Veggies,,Tenkasi,11/21/2017,Central,753.0,,263.55,Tamil Nadu
OD3333,,Fruits & Veggies,,Namakkal,7/30/2017,Central,2295.0,0.18,275.4,Tamil Nadu
OD3334,Aditi,Bakery,Cakes,,09-02-2017,Central,2470.0,0.12,197.6,Tamil Nadu
OD3335,Sundar,Snacks,Cookies,Cumbum,2/18/2015,Central,527.0,0.21,126.48,Tamil Nadu
OD3336,,,Cakes,,12/31/2016,Central,1238.0,,,Tamil Nadu
OD3337,Ramesh,"Eggs, Meat & Fish",Fish,,,Central,1343.0,0.1,134.3,
OD3338,Arvind,Food Grains,Dals & Pulses,Vellore,11-06-2018,Central,1183.0,0.33,496.86,Tamil Nadu
OD3340,Yadav,,Health Drinks,Dindigul,11-07-2016,Central,,0.18,590.52,Tamil Nadu
OD3341,Krithika,,Fresh Vegetables,,4/16/2018,Central,,0.11,156.16,Tamil Nadu
OD3342,Surya,Bakery,Biscuits,Dindigul,3/23/2018,Central,1724.0,0.26,189.64,
OD3343,Ram,Food Grains,Dals & Pulses,Dharmapuri,8/31/2017,Central,1937.0,0.24,503.62,Tamil Nadu
OD3344,Ramesh,Snacks,Cookies,Coimbatore,,Central,1394.0,0.2,,Tamil Nadu
OD3345,Sudha,,Fresh Fruits,Vellore,8/13/2017,Central,1851.0,0.31,,Tamil Nadu
OD3347,Komal,Food Grains,Organic Staples,Vellore,10-10-2016,Central,,0.27,218.92,
OD3348,Surya,Oil & Masala,,Dindigul,10-11-2017,Central,1559.0,,,Tamil Nadu
OD3349,Shree,Snacks,Noodles,Viluppuram,3/21/2017,Central,2029.0,0.17,872.47,
,Amy,,Fish,Tirunelveli,5/26/2015,Central,2090.0,0.26,397.1,Tamil Nadu
OD3351,Sudeep,Fruits & Veggies,,Virudhunagar,3/18/2018,Central,827.0,0.29,223.29,Tamil Nadu
OD3352,Ram,"Eggs, Meat & Fish",Fish,Nagercoil,11-07-2016,Central,1494.0,,,
OD3353,Jackson,Snacks,Noodles,Karur,09-04-2017,Central,1639.0,0.22,360.58,
,Ganesh,Beverages,Soft Drinks,Karur,,Central,1036.0,0.11,331.52,Tamil Nadu
OD3355,Hussain,Snacks,Cookies,Namakkal,11-11-2015,Central,722.0,0.33,317.68,Tamil Nadu
OD3356,Sundar,Fruits & Veggies,Fresh Vegetables,Vellore,11/17/2015,Central,1321.0,0.1,66.05,Tamil Nadu
OD3357,Verma,,Fresh Vegetables,Nagercoil,,Central,1229.0,0.19,73.74,Tamil Nadu
OD3358,,Beverages,Health Drinks,Ooty,11/19/2017,Central,541.0,0.28,75.74,Tamil Nadu
OD3359,Yadav,Fruits & Veggies,,,4/18/2015,Central,1028.0,0.15,61.68,Tamil Nadu
,Muneer,Fruits & Veggies,Organic Vegetables,Bodi,03-03-2017,Central,1800.0,0.26,,
OD3361,,Bakery,Biscuits,Viluppuram,,Central,2282.0,,,Tamil Nadu
OD3362,Mathew,Beverages,,Theni,12/19/2015,Central,891.0,0.22,258.39,Tamil Nadu
OD3363,,Food Grains,Organic Staples,Pudukottai,11-12-2018,Central,1974.0,0.18,829.08,Tamil Nadu
OD3364,,Food Grains,,Viluppuram,6/16/2016,Central,1986.0,0.3,238.32,Tamil Nadu
OD3365,Suresh,,Eggs,Cumbum,,Central,2443.0,0.35,,Tamil Nadu
OD3366,Anu,Snacks,Chocolates,Coimbatore,,Central,1608.0,0.24,611.04,
OD3368,Roshan,"Eggs, Meat & Fish",Eggs,,07-02-2016,Central,1527.0,0.12,76.35,Tamil Nadu
OD3371,Sharon,Food Grains,,Ooty,2/16/2018,Central,2461.0,0.18,689.08,Tamil Nadu
OD3373,Shree,Snacks,Chocolates,Vellore,07-10-2017,Central,600.0,0.3,60.0,Tamil Nadu
OD3374,Arvind,Oil & Masala,Edible Oil & Ghee,,11-07-2017,Central,1026.0,0.22,184.68,
OD3375,Sundar,Snacks,Cookies,Pudukottai,8/18/2018,Central,1360.0,0.19,,Tamil Nadu
OD3376,Rumaiza,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,03-01-2015,Central,1620.0,0.15,648.0,Tamil Nadu
OD3377,Sabeela,Beverages,Soft Drinks,Theni,03-01-2015,Central,1228.0,0.13,,Tamil Nadu
OD3379,Hussain,Snacks,Noodles,Trichy,02-06-2016,Central,,0.32,,Tamil Nadu
OD3380,Jonas,"Eggs, Meat & Fish",,Cumbum,5/23/2018,Central,1196.0,0.15,394.68,Tamil Nadu
OD3381,Shree,Fruits & Veggies,Fresh Vegetables,Nagercoil,05-02-2017,Central,589.0,0.12,141.36,Tamil Nadu
OD3382,Mathew,Food Grains,Atta & Flour,Coimbatore,05-02-2017,Central,905.0,0.17,271.5,Tamil Nadu
,Arvind,Beverages,,Karur,,Central,1457.0,,553.66,Tamil Nadu
OD3386,Komal,Oil & Masala,Spices,Cumbum,7/23/2018,Central,664.0,0.17,,Tamil Nadu
OD3387,Shree,Oil & Masala,Edible Oil & Ghee,Kanyakumari,,Central,2482.0,0.21,,Tamil Nadu
OD3388,Ridhesh,,Organic Fruits,Bodi,03-06-2018,Central,,0.17,,Tamil Nadu
OD3389,Anu,Oil & Masala,Masalas,Pudukottai,11/26/2017,Central,2184.0,,196.56,Tamil Nadu
OD3390,,Fruits & Veggies,Fresh Vegetables,,11/25/2018,Central,2134.0,0.26,,Tamil Nadu
OD3391,Yusuf,Fruits & Veggies,Fresh Vegetables,Madurai,01-01-2018,Central,,,592.11,Tamil Nadu
OD3392,Peer,,Organic Staples,Salem,1/21/2018,Central,1778.0,,675.64,Tamil Nadu
OD3393,Sudeep,Oil & Masala,Edible Oil & Ghee,Trichy,10-03-2015,Central,1249.0,0.1,199.84,
OD3394,Ramesh,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,7/30/2017,Central,1339.0,0.2,,Tamil Nadu
OD3395,Suresh,Food Grains,Organic Staples,Chennai,5/19/2018,Central,1311.0,0.17,471.96,Tamil Nadu
OD3396,Jackson,"Eggs, Meat & Fish",Mutton,Salem,12/22/2015,Central,1038.0,,435.96,Tamil Nadu
OD3397,Harish,,Fish,Bodi,,Central,756.0,0.19,143.64,Tamil Nadu
OD3398,Jonas,Snacks,Cookies,Bodi,9/23/2018,Central,705.0,,239.7,Tamil Nadu
OD3399,Alan,Food Grains,,Ramanadhapuram,5/31/2017,Central,,,187.68,Tamil Nadu
OD3400,Ridhesh,,Atta & Flour,,05-07-2016,Central,2241.0,0.3,,Tamil Nadu
OD3401,Arvind,Snacks,Cookies,Dharmapuri,11/28/2016,Central,,0.15,542.1,Tamil Nadu
OD3402,Haseena,Food Grains,Atta & Flour,Chennai,12/27/2017,Central,1447.0,0.27,231.52,Tamil Nadu
OD3403,Ganesh,Oil & Masala,Spices,Theni,12/27/2015,Central,,0.15,219.35,
OD3404,,Beverages,Health Drinks,Trichy,10/23/2018,Central,746.0,,298.4,Tamil Nadu
OD3406,Hussain,Snacks,Cookies,Krishnagiri,12/17/2016,Central,1457.0,,,Tamil Nadu
OD3407,Yadav,"Eggs, Meat & Fish",Eggs,Chennai,09-04-2018,Central,,0.33,177.44,Tamil Nadu
OD3408,Amy,Bakery,Biscuits,,7/23/2017,Central,1127.0,0.15,157.78,Tamil Nadu
,Muneer,,Breads & Buns,Cumbum,09-07-2015,Central,774.0,0.17,,
OD3410,Jonas,Fruits & Veggies,Fresh Vegetables,Karur,03-01-2015,Central,851.0,0.18,374.44,Tamil Nadu
OD3411,Sudha,Fruits & Veggies,Organic Fruits,Tenkasi,11/23/2018,Central,784.0,,109.76,Tamil Nadu
OD3412,Jackson,Beverages,Health Drinks,Tirunelveli,09-02-2017,Central,2069.0,0.16,455.18,Tamil Nadu
