Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD2174,Shree,Food Grains,Organic Staples,Kanyakumari,8/13/2016,East,1568.0,0.22,,
OD2176,,Food Grains,Dals & Pulses,Karur,12/19/2016,East,1995.0,0.35,,Tamil Nadu
OD2177,Haseena,,,Krishnagiri,2/27/2015,East,1960.0,0.15,705.6,Tamil Nadu
OD2178,,Fruits & Veggies,Fresh Vegetables,Virudhunagar,12-08-2018,East,1026.0,0.19,266.76,Tamil Nadu
OD2179,Malik,"Eggs, Meat & Fish",Fish,Krishnagiri,11/24/2017,East,724.0,0.3,86.88,Tamil Nadu
,Akash,Snacks,Noodles,Namakkal,11/21/2018,East,1897.0,0.21,,
OD2182,Jackson,Beverages,Health Drinks,,11-05-2016,East,2120.0,0.23,551.2,Tamil Nadu
OD2183,,,,Ramanadhapuram,07-11-2016,East,,0.33,694.71,Tamil Nadu
,Arutra,Bakery,Breads & Buns,Trichy,8/19/2017,East,993.0,0.11,148.95,
OD2185,Verma,"Eggs, Meat & Fish",Fish,,12-07-2016,East,2253.0,,,
OD2186,Willams,Beverages,Soft Drinks,Kanyakumari,08-03-2018,East,523.0,0.18,62.76,Tamil Nadu
OD2187,Krithika,,,Viluppuram,4/23/2017,East,2156.0,0.15,883.96,Tamil Nadu
OD2188,Verma,Beverages,Soft Drinks,,05-03-2017,East,1929.0,0.21,231.48,
,Sudha,,Chicken,Krishnagiri,9/22/2016,East,1923.0,0.26,288.45,Tamil Nadu
OD2190,Yadav,,Mutton,Karur,8/19/2017,East,,0.26,68.51,
,Ganesh,Beverages,,Tenkasi,09-09-2018,East,,,470.0,Tamil Nadu
OD2193,Ram,"Eggs, Meat & Fish",Fish,Krishnagiri,,East,,0.11,538.72,Tamil Nadu
OD2194,Krithika,,Fresh Fruits,Bodi,4/23/2017,East,1055.0,0.1,94.95,Tamil Nadu
,,,Health Drinks,Trichy,,East,,,55.44,Tamil Nadu
OD2196,Jackson,,,Krishnagiri,1/15/2018,East,1821.0,0.26,801.24,Tamil Nadu
OD2198,James,Food Grains,Atta & Flour,Ramanadhapuram,12/22/2018,East,859.0,0.35,42.95,
,Krithika,Snacks,,,11/20/2017,East,2273.0,0.18,613.71,Tamil Nadu
OD2201,Komal,Food Grains,Rice,Kanyakumari,06-01-2018,East,,,291.2,Tamil Nadu
,Suresh,,Spices,Tirunelveli,09-09-2018,East,1170.0,0.13,70.2,Tamil Nadu
OD2204,,Fruits & Veggies,,Kanyakumari,9/16/2018,East,,0.29,,Tamil Nadu
OD2205,Sudha,Snacks,Chocolates,,9/16/2018,East,835.0,0.23,208.75,Tamil Nadu
OD2206,Jonas,Bakery,Cakes,Bodi,11/20/2017,East,1517.0,0.28,121.36,Tamil Nadu
OD2207,Anu,Oil & Masala,Edible Oil & Ghee,,11-05-2016,East,1087.0,0.3,413.06,Tamil Nadu
,Sabeela,"Eggs, Meat & Fish",Chicken,Nagercoil,09-09-2018,East,1768.0,0.26,300.56,Tamil Nadu
OD2209,Ganesh,Food Grains,Dals & Pulses,Chennai,07-11-2016,East,1088.0,0.31,,Tamil Nadu
OD2210,Aditi,,Organic Fruits,Coimbatore,9/21/2015,East,2225.0,0.12,689.75,Tamil Nadu
OD2211,,Fruits & Veggies,,Cumbum,07-11-2016,East,919.0,0.27,119.47,Tamil Nadu
OD2212,Amrish,Fruits & Veggies,,Namakkal,9/14/2018,East,1048.0,0.15,,Tamil Nadu
OD2213,,Snacks,Chocolates,Tenkasi,7/28/2017,East,,0.17,339.69,Tamil Nadu
OD2453,Vidya,,Spices,,05-05-2018,East,630.0,0.12,94.5,Tamil Nadu
,Sabeela,"Eggs, Meat & Fish",Fish,Vellore,,East,808.0,0.13,226.24,Tamil Nadu
OD2455,,Snacks,Cookies,Coimbatore,3/17/2017,East,,,576.9,Tamil Nadu
,James,Bakery,Breads & Buns,Kanyakumari,09-10-2018,East,732.0,0.15,,
OD2457,Arutra,,Breads & Buns,Krishnagiri,09-07-2016,East,1254.0,0.23,313.5,Tamil Nadu
OD2458,,"Eggs, Meat & Fish",,Theni,3/17/2017,East,1607.0,0.16,594.59,Tamil Nadu
OD2461,Peer,"Eggs, Meat & Fish",Mutton,Perambalur,12-10-2018,East,,0.32,396.91,Tamil Nadu
OD2462,Krithika,Fruits & Veggies,Organic Fruits,Ooty,03-05-2016,East,2126.0,,403.94,Tamil Nadu
OD2463,Peer,Food Grains,Organic Staples,Kanyakumari,9/25/2016,East,,0.13,1025.1,Tamil Nadu
OD2464,Vinne,Food Grains,,Viluppuram,11/16/2018,East,1059.0,,,Tamil Nadu
OD2465,Shree,Oil & Masala,,Chennai,7/31/2016,East,795.0,,325.95,Tamil Nadu
OD2466,Amy,Snacks,Chocolates,Namakkal,06-04-2017,East,1306.0,0.11,130.6,Tamil Nadu
OD2468,Sundar,Beverages,Health Drinks,Coimbatore,11/26/2015,East,2147.0,,923.21,Tamil Nadu
OD2472,Rumaiza,Food Grains,Organic Staples,Krishnagiri,3/17/2017,East,1046.0,0.27,135.98,Tamil Nadu
OD2473,,Bakery,Cakes,,09-03-2015,East,1526.0,0.22,595.14,
OD2474,Jonas,Bakery,Cakes,,12-10-2018,East,,0.29,,Tamil Nadu
,Komal,Beverages,Health Drinks,Cumbum,,East,,,939.36,Tamil Nadu
OD2477,,"Eggs, Meat & Fish",Fish,Vellore,11/26/2015,East,1399.0,,475.66,Tamil Nadu
OD2478,Anu,Beverages,Soft Drinks,Kanyakumari,,East,2239.0,0.25,,Tamil Nadu
OD2480,Malik,Oil & Masala,Spices,Ooty,,East,2429.0,0.19,825.86,Tamil Nadu
OD2481,Shah,Oil & Masala,,Cumbum,,East,2455.0,0.16,368.25,Tamil Nadu
OD2482,Amrish,Bakery,,Pudukottai,9/24/2016,East,2285.0,0.11,776.9,
,Haseena,"Eggs, Meat & Fish",Chicken,Madurai,05-08-2017,East,1797.0,0.29,610.98,Tamil Nadu
,,Oil & Masala,Edible Oil & Ghee,Tenkasi,05-08-2017,East,649.0,,,Tamil Nadu
OD2485,Jonas,Beverages,Soft Drinks,Salem,7/26/2016,East,2500.0,,,Tamil Nadu
OD2486,,Beverages,,Vellore,05-08-2017,East,2100.0,0.14,399.0,
OD2487,Sundar,Snacks,Cookies,Tenkasi,9/24/2016,East,1415.0,0.15,169.8,Tamil Nadu
OD2488,Rumaiza,Snacks,Chocolates,Namakkal,3/16/2018,East,2266.0,0.16,,Tamil Nadu
OD2489,Sharon,Bakery,Biscuits,Coimbatore,05-02-2015,East,2463.0,0.13,714.27,Tamil Nadu
,Vince,Food Grains,Rice,Salem,11/26/2015,East,,0.23,,Tamil Nadu
OD2492,Hafiz,,Spices,,,East,2202.0,0.19,748.68,Tamil Nadu
OD2495,,Fruits & Veggies,Fresh Fruits,Kanyakumari,9/24/2016,East,710.0,0.22,,Tamil Nadu
OD2496,Anu,,Health Drinks,,,East,1775.0,0.2,266.25,Tamil Nadu
OD2497,,Beverages,Soft Drinks,Dindigul,10-03-2015,East,963.0,0.29,144.45,
OD2498,Kumar,Beverages,Soft Drinks,,06-10-2018,East,,,557.04,Tamil Nadu
,,,,Chennai,,East,874.0,,384.56,
,Sudeep,Snacks,Noodles,Krishnagiri,3/31/2015,East,2330.0,0.27,885.4,Tamil Nadu
OD2501,,Beverages,Health Drinks,Kanyakumari,10-10-2015,East,2440.0,,512.4,Tamil Nadu
OD2502,Willams,,Organic Staples,Pudukottai,,East,,0.25,782.64,Tamil Nadu
OD2504,Vidya,Food Grains,,Perambalur,7/20/2015,East,2134.0,0.32,960.3,Tamil Nadu
OD2505,Suresh,,Soft Drinks,,,East,1833.0,0.32,696.54,Tamil Nadu
OD2708,,"Eggs, Meat & Fish",Eggs,Karur,10-02-2016,East,1678.0,0.19,486.62,
OD2709,,Bakery,Cakes,Krishnagiri,3/17/2018,East,1310.0,0.23,,Tamil Nadu
OD2710,Vidya,"Eggs, Meat & Fish",,Virudhunagar,11-01-2018,East,2242.0,,986.48,Tamil Nadu
OD2711,,Fruits & Veggies,Organic Fruits,Namakkal,03-06-2018,East,1892.0,,340.56,Tamil Nadu
OD2713,Anu,Snacks,,Dharmapuri,08-08-2016,East,1769.0,0.31,530.7,
OD2714,Mathew,,Cakes,Krishnagiri,6/28/2017,East,,,200.16,Tamil Nadu
OD2717,Vince,Snacks,Noodles,Pudukottai,10/31/2016,East,1519.0,0.31,455.7,Tamil Nadu
OD2718,Willams,,Breads & Buns,Nagercoil,7/15/2018,East,881.0,0.15,299.54,Tamil Nadu
OD2719,Arvind,Snacks,Noodles,,,East,615.0,0.33,239.85,Tamil Nadu
OD2721,Yadav,Bakery,Biscuits,Ooty,10/31/2015,East,1651.0,0.24,,Tamil Nadu
,Suresh,"Eggs, Meat & Fish",Chicken,,11/23/2016,East,860.0,0.19,240.8,
OD2723,Ravi,Fruits & Veggies,Organic Fruits,Salem,10/31/2016,East,1250.0,0.18,100.0,Tamil Nadu
OD2724,Krithika,Bakery,Breads & Buns,,,East,655.0,,262.0,Tamil Nadu
,Veena,Beverages,,Perambalur,6/28/2017,East,2168.0,0.35,737.12,Tamil Nadu
OD2726,Amy,Snacks,Noodles,Dharmapuri,12-05-2016,East,2351.0,0.3,517.22,Tamil Nadu
OD2727,Ram,,Edible Oil & Ghee,Krishnagiri,9/29/2015,East,1234.0,,481.26,
OD2728,Adavan,Oil & Masala,Edible Oil & Ghee,Perambalur,11-05-2018,East,569.0,,,Tamil Nadu
OD2729,,Fruits & Veggies,,Madurai,,East,1020.0,0.16,71.4,Tamil Nadu
OD2730,Rumaiza,"Eggs, Meat & Fish",Chicken,Chennai,7/15/2018,East,,0.2,101.8,Tamil Nadu
OD2731,Willams,Oil & Masala,Spices,,7/13/2016,East,1514.0,,,Tamil Nadu
OD2732,Willams,"Eggs, Meat & Fish",,,03-05-2015,East,1568.0,0.26,266.56,
OD2735,Arutra,"Eggs, Meat & Fish",Chicken,Virudhunagar,05-12-2018,East,626.0,,,Tamil Nadu
,Willams,Bakery,Biscuits,Theni,03-05-2015,East,,0.25,505.4,Tamil Nadu
,,Bakery,Biscuits,Bodi,12-01-2017,East,1502.0,0.24,480.64,Tamil Nadu
,Sheeba,Beverages,Health Drinks,Ramanadhapuram,11/23/2016,East,1686.0,0.14,590.1,Tamil Nadu
OD2739,Muneer,Beverages,Health Drinks,Krishnagiri,10/28/2017,East,1817.0,,490.59,Tamil Nadu
OD2740,,Oil & Masala,Spices,Viluppuram,11/27/2018,East,944.0,0.16,94.4,Tamil Nadu
,Hussain,Snacks,Noodles,,05-11-2018,East,2351.0,0.23,705.3,
OD2742,Jackson,Beverages,,Coimbatore,03-05-2015,East,2321.0,,603.46,Tamil Nadu
,Vince,Beverages,Soft Drinks,Madurai,03-12-2017,East,1636.0,0.22,392.64,Tamil Nadu
OD2745,Krithika,,Biscuits,Nagercoil,,East,1411.0,0.24,366.86,Tamil Nadu
OD2747,Sheeba,,,Nagercoil,12-05-2018,East,1729.0,0.32,518.7,Tamil Nadu
OD2749,Roshan,Snacks,Noodles,,4/18/2016,East,1127.0,0.27,,Tamil Nadu
OD2751,Hafiz,Snacks,Noodles,Tenkasi,9/30/2018,East,649.0,0.12,136.29,Tamil Nadu
OD2753,,Fruits & Veggies,Organic Fruits,Viluppuram,8/27/2017,East,1211.0,0.15,448.07,Tamil Nadu
OD2754,Mathew,"Eggs, Meat & Fish",Fish,Dharmapuri,12-08-2018,East,608.0,0.28,54.72,Tamil Nadu
OD2755,Ridhesh,,Cookies,Krishnagiri,3/17/2018,East,1266.0,0.21,88.62,Tamil Nadu
OD2756,,Snacks,Chocolates,Viluppuram,05-12-2016,East,1065.0,0.12,,Tamil Nadu
OD2757,Ramesh,Beverages,Soft Drinks,Pudukottai,6/17/2017,East,522.0,0.27,120.06,Tamil Nadu
OD2758,Veena,"Eggs, Meat & Fish",Mutton,Karur,12-05-2017,East,1992.0,0.28,418.32,Tamil Nadu
OD2759,Hussain,Snacks,,Chennai,12-08-2018,East,1272.0,0.35,381.6,Tamil Nadu
OD2760,,"Eggs, Meat & Fish",,Krishnagiri,,East,,0.16,118.9,Tamil Nadu
,Vinne,"Eggs, Meat & Fish",,Salem,11/23/2016,East,912.0,0.22,228.0,Tamil Nadu
OD2762,Harish,,Health Drinks,Krishnagiri,8/27/2017,East,623.0,0.28,,Tamil Nadu
OD2763,Suresh,"Eggs, Meat & Fish",Mutton,,09-02-2018,East,1251.0,0.23,,Tamil Nadu
OD2766,,,Cakes,,04-12-2018,East,1967.0,0.14,491.75,Tamil Nadu
OD2767,,Beverages,Health Drinks,Chennai,12-08-2018,East,2190.0,0.12,810.3,
OD2768,Yusuf,Snacks,Chocolates,Perambalur,10/31/2015,East,990.0,0.27,198.0,Tamil Nadu
OD2769,Ravi,,Masalas,Cumbum,,East,1903.0,0.19,,Tamil Nadu
,Amy,Snacks,Chocolates,,,East,2125.0,0.11,658.75,Tamil Nadu
OD2771,Anu,Snacks,Chocolates,Madurai,3/17/2018,East,1081.0,0.28,281.06,Tamil Nadu
OD2773,,,Masalas,,9/28/2016,East,1617.0,,533.61,Tamil Nadu
OD2774,Esther,"Eggs, Meat & Fish",Mutton,Virudhunagar,3/17/2018,East,2325.0,,255.75,
OD2776,,Fruits & Veggies,Organic Fruits,,,East,600.0,0.24,198.0,
OD2781,Sudha,,Fish,,12/26/2016,East,1897.0,0.18,474.25,
OD2783,Amy,"Eggs, Meat & Fish",Chicken,Krishnagiri,08-12-2017,East,,0.16,223.74,Tamil Nadu
,Esther,Snacks,Chocolates,Madurai,2/20/2016,East,1197.0,0.18,287.28,Tamil Nadu
OD2786,Jackson,Food Grains,Rice,Coimbatore,08-08-2016,East,1816.0,0.21,635.6,Tamil Nadu
OD2787,Suresh,Bakery,,Nagercoil,,East,771.0,0.22,277.56,Tamil Nadu
,Adavan,,Cookies,Ramanadhapuram,11/23/2016,East,596.0,,214.56,Tamil Nadu
OD2789,Esther,,,Perambalur,09-03-2017,East,788.0,0.25,291.56,Tamil Nadu
OD2790,Sheeba,"Eggs, Meat & Fish",Fish,Salem,3/31/2018,East,1420.0,0.22,99.4,Tamil Nadu
OD2791,Arvind,"Eggs, Meat & Fish",Chicken,Nagercoil,3/17/2018,East,1239.0,0.24,470.82,
OD2792,Suresh,,Biscuits,,,East,721.0,,201.88,Tamil Nadu
,Vidya,Beverages,,Perambalur,7/14/2017,East,,0.33,303.8,Tamil Nadu
OD2794,,Fruits & Veggies,Organic Vegetables,Bodi,8/27/2017,East,1537.0,0.12,,Tamil Nadu
OD2796,Sudeep,Snacks,,Cumbum,11/14/2015,East,,0.35,496.5,Tamil Nadu
OD2797,Yusuf,Oil & Masala,Edible Oil & Ghee,Nagercoil,11-01-2018,East,1400.0,0.23,434.0,Tamil Nadu
OD2798,Amy,,,Tirunelveli,03-11-2015,East,752.0,0.25,218.08,Tamil Nadu
OD2800,Arutra,Bakery,Biscuits,Trichy,3/24/2017,East,,0.33,86.75,Tamil Nadu
,Sudeep,Food Grains,Organic Staples,Karur,11/28/2015,East,1736.0,0.17,329.84,Tamil Nadu
OD2802,Vidya,,,Karur,6/13/2017,East,1084.0,0.17,487.8,Tamil Nadu
OD2803,Malik,Food Grains,Rice,Theni,7/18/2016,East,1601.0,0.18,112.07,Tamil Nadu
OD2804,Mathew,Bakery,Cakes,Salem,,East,1703.0,0.24,272.48,
OD2805,Ram,Fruits & Veggies,Fresh Fruits,Tirunelveli,7/13/2016,East,1699.0,0.31,390.77,Tamil Nadu
OD2807,Verma,,Chocolates,Vellore,12/27/2015,East,2161.0,0.29,821.18,Tamil Nadu
OD2809,Anu,Snacks,Chocolates,,,East,1329.0,0.14,318.96,Tamil Nadu
,,,Eggs,Ramanadhapuram,8/18/2018,East,2134.0,0.29,576.18,Tamil Nadu
,Roshan,Snacks,Cookies,,1/27/2018,East,,0.19,,Tamil Nadu
,Yadav,Beverages,Health Drinks,Tenkasi,07-07-2018,East,2445.0,0.3,122.25,
OD2815,Yadav,Oil & Masala,,,7/23/2016,East,864.0,,259.2,Tamil Nadu
OD2816,Ridhesh,"Eggs, Meat & Fish",Fish,Theni,3/21/2018,East,1360.0,0.21,326.4,Tamil Nadu
OD2817,Ravi,,Dals & Pulses,Karur,8/24/2016,East,1824.0,0.26,,Tamil Nadu
,Sabeela,Oil & Masala,Masalas,Namakkal,,East,2099.0,0.28,881.58,Tamil Nadu
OD2819,Suresh,Fruits & Veggies,Organic Vegetables,Namakkal,09-09-2015,East,2145.0,0.11,493.35,Tamil Nadu
OD2820,Shah,Fruits & Veggies,Fresh Vegetables,Ooty,8/24/2016,East,547.0,0.22,,Tamil Nadu
,Esther,Bakery,Breads & Buns,,,East,,0.35,137.4,Tamil Nadu
OD2822,Veronica,Fruits & Veggies,Organic Vegetables,Coimbatore,,East,815.0,,285.25,Tamil Nadu
OD2826,Harish,Food Grains,Atta & Flour,Bodi,5/15/2017,East,668.0,0.23,80.16,Tamil Nadu
OD2827,Arvind,Beverages,Soft Drinks,Theni,1/19/2018,East,1791.0,,,Tamil Nadu
OD2828,Sabeela,Beverages,Health Drinks,Nagercoil,7/25/2018,East,1165.0,0.35,267.95,Tamil Nadu
OD2829,Harish,,Breads & Buns,Coimbatore,,East,1051.0,0.2,388.87,Tamil Nadu
OD2830,,,Chicken,Ramanadhapuram,12/29/2015,East,896.0,,340.48,Tamil Nadu
OD2831,Esther,Beverages,,Madurai,6/16/2018,East,,0.13,,
OD2833,Peer,,Fresh Fruits,Virudhunagar,,East,2438.0,0.12,341.32,Tamil Nadu
OD2834,Hafiz,Food Grains,Atta & Flour,Krishnagiri,2/25/2017,East,2258.0,0.18,,Tamil Nadu
OD2835,Shah,Oil & Masala,Spices,Tirunelveli,9/17/2017,East,2296.0,,298.48,Tamil Nadu
OD2836,Jonas,Beverages,Soft Drinks,Madurai,7/25/2018,East,734.0,0.17,286.26,
,Malik,,Rice,Madurai,9/25/2018,East,1287.0,0.18,77.22,Tamil Nadu
OD2839,Amrish,Bakery,Biscuits,,11/27/2018,East,,0.15,450.58,Tamil Nadu
OD2840,Jonas,Snacks,Cookies,Ramanadhapuram,11-05-2018,East,1424.0,0.17,356.0,
OD2841,,,Organic Staples,Pudukottai,03-05-2015,East,,0.24,608.25,Tamil Nadu
OD2842,Komal,"Eggs, Meat & Fish",Mutton,Bodi,03-11-2015,East,1008.0,0.1,423.36,Tamil Nadu
,,Oil & Masala,Edible Oil & Ghee,Pudukottai,3/26/2016,East,1075.0,0.25,268.75,Tamil Nadu
OD2844,Vince,Snacks,Cookies,Karur,9/16/2018,East,1599.0,0.12,303.81,Tamil Nadu
OD2845,Alan,Bakery,Breads & Buns,Salem,12-01-2015,East,1230.0,0.29,430.5,Tamil Nadu
OD2846,Rumaiza,"Eggs, Meat & Fish",,,,East,954.0,0.19,381.6,Tamil Nadu
,Ram,,Dals & Pulses,Ramanadhapuram,8/24/2018,East,1526.0,0.14,,Tamil Nadu
OD2848,,Beverages,,Chennai,9/22/2018,East,561.0,,100.98,Tamil Nadu
OD2852,Ganesh,Food Grains,Atta & Flour,Ooty,,East,1606.0,,690.58,Tamil Nadu
OD2853,Shree,,Breads & Buns,Ramanadhapuram,09-04-2018,East,2448.0,0.3,,
OD2854,Harish,Oil & Masala,Masalas,Cumbum,6/21/2018,East,1182.0,,,
OD2855,Willams,Food Grains,,,12-05-2016,East,1563.0,0.35,656.46,Tamil Nadu
OD2856,Ravi,"Eggs, Meat & Fish",Eggs,Kanyakumari,9/26/2016,East,839.0,0.25,50.34,Tamil Nadu
,Sudha,,Organic Staples,Krishnagiri,,East,720.0,0.24,216.0,Tamil Nadu
OD2858,Sundar,Bakery,Breads & Buns,Kanyakumari,11/26/2017,East,921.0,,147.36,Tamil Nadu
OD3563,Shree,Oil & Masala,Masalas,Dindigul,5/23/2015,East,573.0,0.12,143.25,Tamil Nadu
OD3564,Ramesh,Snacks,Noodles,Kanyakumari,9/25/2016,East,2049.0,0.22,881.07,Tamil Nadu
OD3565,Adavan,Oil & Masala,Spices,Trichy,,East,929.0,,362.31,Tamil Nadu
OD3566,Sheeba,,Chocolates,,11/14/2017,East,1641.0,,525.12,Tamil Nadu
OD3567,,Snacks,,Chennai,4/22/2017,East,1186.0,0.12,320.22,
OD3568,Hafiz,Bakery,,Cumbum,09-12-2016,East,1196.0,0.21,83.72,Tamil Nadu
OD3569,Shree,Fruits & Veggies,,,9/24/2016,East,949.0,0.17,,Tamil Nadu
OD3570,,,Noodles,Viluppuram,1/19/2018,East,1286.0,0.21,282.92,
OD3572,,Food Grains,Rice,Salem,12-09-2017,East,,0.28,184.86,
OD3573,,Snacks,Chocolates,Bodi,2/25/2016,East,1756.0,0.14,456.56,
OD3576,Adavan,Fruits & Veggies,Organic Fruits,Theni,2/28/2018,East,1311.0,,301.53,Tamil Nadu
OD3577,Hafiz,Oil & Masala,Spices,Ramanadhapuram,8/26/2015,East,599.0,0.28,185.69,Tamil Nadu
OD3578,Shah,,Mutton,Viluppuram,10-06-2018,East,2491.0,0.32,,Tamil Nadu
OD3579,Arutra,,,Virudhunagar,12-06-2016,East,,0.1,547.5,
OD3580,Verma,Snacks,Noodles,,9/30/2015,East,688.0,0.25,,Tamil Nadu
OD3581,Sudeep,Bakery,Biscuits,Chennai,12-02-2017,East,1571.0,,691.24,Tamil Nadu
OD3583,,"Eggs, Meat & Fish",Mutton,Dindigul,1/19/2018,East,1935.0,0.21,387.0,
,Yusuf,Fruits & Veggies,Organic Vegetables,,5/28/2016,East,2223.0,0.35,889.2,
OD3586,Suresh,Food Grains,Atta & Flour,Namakkal,11-11-2018,East,1625.0,,682.5,Tamil Nadu
OD3588,Amrish,Beverages,Health Drinks,,12/14/2017,East,2070.0,0.31,455.4,
OD3589,Shree,,Chocolates,Ooty,,East,1453.0,0.24,72.65,Tamil Nadu
OD3590,Suresh,"Eggs, Meat & Fish",Fish,Perambalur,8/15/2018,East,1966.0,0.19,334.22,Tamil Nadu
OD3592,Anu,,Organic Vegetables,Chennai,7/17/2017,East,651.0,0.35,169.26,Tamil Nadu
OD3593,,Food Grains,Rice,Tenkasi,,East,2016.0,0.29,403.2,Tamil Nadu
OD3594,Adavan,Snacks,,Salem,,East,,0.32,169.92,
OD3595,Sudha,"Eggs, Meat & Fish",Fish,Krishnagiri,06-05-2017,East,1712.0,,291.04,Tamil Nadu
OD3597,Shah,Fruits & Veggies,,Perambalur,3/17/2017,East,1042.0,0.25,,Tamil Nadu
OD3600,,Bakery,Biscuits,Salem,08-07-2018,East,,0.31,92.88,Tamil Nadu
,,,Fresh Vegetables,,12/18/2018,East,759.0,0.14,174.57,Tamil Nadu
OD3602,,,Organic Staples,Chennai,04-07-2017,East,2327.0,0.24,488.67,Tamil Nadu
OD3604,Adavan,Oil & Masala,Spices,Kanyakumari,09-02-2017,East,1950.0,0.25,546.0,Tamil Nadu
OD3606,,Beverages,Health Drinks,Karur,4/19/2017,East,1379.0,0.29,579.18,Tamil Nadu
,Sundar,Oil & Masala,Spices,Ramanadhapuram,9/25/2016,East,2115.0,0.23,507.6,Tamil Nadu
OD3608,,Bakery,Biscuits,Dindigul,,East,2172.0,0.24,825.36,Tamil Nadu
OD3609,Arvind,Bakery,Biscuits,,06-08-2018,East,1797.0,0.27,,
,Yusuf,,Biscuits,Ooty,11/14/2016,East,2306.0,0.32,,Tamil Nadu
OD3611,Ganesh,Fruits & Veggies,Organic Vegetables,Vellore,5/26/2017,East,1185.0,0.23,154.05,Tamil Nadu
OD3612,Sundar,Snacks,,Virudhunagar,,East,,0.14,895.44,
OD3613,Harish,Oil & Masala,,Bodi,9/25/2016,East,1655.0,0.23,678.55,
OD3614,Willams,Fruits & Veggies,,Dindigul,12-11-2018,East,1868.0,0.35,747.2,Tamil Nadu
OD3615,Krithika,"Eggs, Meat & Fish",,Salem,11-12-2016,East,670.0,0.16,301.5,Tamil Nadu
OD3616,Vidya,"Eggs, Meat & Fish",,Theni,11/24/2018,East,1311.0,,,Tamil Nadu
OD3617,Arutra,Beverages,Soft Drinks,Karur,6/23/2017,East,1661.0,0.33,548.13,Tamil Nadu
OD3618,,Beverages,Health Drinks,Chennai,,East,1784.0,0.17,,
OD3619,,Bakery,Breads & Buns,Bodi,9/20/2018,East,1851.0,0.21,,Tamil Nadu
OD3620,Willams,Beverages,Health Drinks,Trichy,09-12-2016,East,2126.0,0.17,127.56,Tamil Nadu
,Roshan,,Fresh Vegetables,Namakkal,,East,2139.0,0.35,513.36,
OD3624,Sudha,,,Dharmapuri,,East,2194.0,,,Tamil Nadu
OD3625,Sudha,Snacks,Chocolates,Karur,3/20/2018,East,2245.0,,336.75,Tamil Nadu
,,Bakery,Cakes,Dindigul,,East,822.0,0.27,287.7,Tamil Nadu
OD3627,Hussain,Oil & Masala,Edible Oil & Ghee,Dindigul,1/15/2018,East,,0.18,,Tamil Nadu
,Hafiz,,,Coimbatore,3/29/2017,East,656.0,0.23,229.6,Tamil Nadu
OD3629,Suresh,,Eggs,Virudhunagar,,East,,0.32,86.16,
OD3630,Amy,Food Grains,Atta & Flour,Theni,12/14/2017,East,2011.0,0.25,,Tamil Nadu
OD3631,,Beverages,Soft Drinks,Cumbum,,East,,0.23,595.65,Tamil Nadu
OD3632,Yadav,Snacks,Noodles,,9/14/2018,East,1322.0,0.14,132.2,
OD3633,Verma,Food Grains,Rice,Cumbum,9/14/2018,East,1627.0,0.15,97.62,Tamil Nadu
OD3634,Amrish,Bakery,Biscuits,Trichy,5/25/2015,East,1127.0,,191.59,
OD3635,Jackson,Fruits & Veggies,Fresh Fruits,Ooty,11/24/2018,East,1310.0,0.22,,
,Vinne,Fruits & Veggies,Fresh Fruits,Dharmapuri,2/16/2018,East,1917.0,0.1,364.23,Tamil Nadu
OD3637,,,Edible Oil & Ghee,,11/21/2017,East,2071.0,0.1,807.69,
OD3640,,Food Grains,Dals & Pulses,Dharmapuri,12-10-2017,East,647.0,0.3,232.92,Tamil Nadu
OD3641,Haseena,Snacks,Chocolates,Krishnagiri,06-05-2017,East,2479.0,0.32,520.59,
OD3642,Malik,"Eggs, Meat & Fish",Chicken,Krishnagiri,09-12-2016,East,2257.0,0.23,,
OD3644,,Fruits & Veggies,Fresh Fruits,Virudhunagar,,East,1275.0,0.29,63.75,Tamil Nadu
OD3645,,Food Grains,Organic Staples,Theni,10/27/2017,East,2011.0,0.26,321.76,Tamil Nadu
OD3646,Vinne,"Eggs, Meat & Fish",Mutton,Namakkal,5/14/2018,East,1194.0,0.28,394.02,Tamil Nadu
,,,Health Drinks,,03-01-2017,East,1321.0,0.23,,Tamil Nadu
OD3648,Yusuf,,Edible Oil & Ghee,,5/23/2015,East,2238.0,,223.8,Tamil Nadu
,Komal,Food Grains,Organic Staples,Salem,,East,663.0,0.2,99.45,Tamil Nadu
OD3650,Yusuf,"Eggs, Meat & Fish",Mutton,Pudukottai,,East,,,345.96,
OD3651,Sheeba,,Fish,Tirunelveli,,East,1315.0,0.22,249.85,Tamil Nadu
OD3652,,Snacks,Noodles,,06-12-2017,East,1798.0,,,Tamil Nadu
OD3653,Haseena,"Eggs, Meat & Fish",Eggs,,11-01-2015,East,870.0,,,
OD3655,Aditi,Food Grains,Atta & Flour,Viluppuram,02-04-2018,East,738.0,0.32,36.9,Tamil Nadu
OD3656,Arutra,Oil & Masala,Spices,Bodi,1/19/2018,East,853.0,0.19,145.01,
OD3657,Haseena,Fruits & Veggies,Fresh Fruits,Perambalur,4/27/2016,East,2307.0,0.25,,Tamil Nadu
OD3658,,Snacks,Cookies,,12-12-2016,East,,0.22,207.2,
OD3659,Surya,Oil & Masala,Spices,Virudhunagar,,East,2102.0,0.24,,Tamil Nadu
